transaction_id,transaction_date,product_id,warehouse_id,supplier_id,transaction_type,quantity,unit_price,data_issue
TXN05345,2023-05-05,PRD019,WH001,,Sale,-83,78.24,0
TXN05356,2023-05-05,PRD019,WH003,,Sale,-18,75.58,0
TXN05915,2023-05-05,PRD021,WH002,,Sale,-93,28.6,0
TXN07091,2023-05-05,PRD025,WH001,,Sale,-23,128.81,0
TXN07967,2023-05-05,PRD028,WH001,,Sale,-52,267.11,0
TXN08250,2023-05-05,PRD029,WH001,,Sale,-37,118.04,0
TXN08262,2023-05-05,PRD029,WH003,,Sale,-12,119.85,0
TXN08539,2023-05-05,PRD030,WH002,,Sale,-50,146.02,0
TXN08544,2023-05-05,PRD030,WH003,,Sale,-17,136.44,0
TXN08995,2023-05-05,PRD033,WH002,,Sale,-1,1319.19,0
TXN09001,2023-05-05,PRD033,WH003,,Sale,-1,1349.0,0
TXN09095,2023-05-05,PRD034,WH003,SUP008,Purchase,5,352.45,0
TXN09175,2023-05-05,PRD035,WH001,,Sale,-1,784.96,0
TXN09186,2023-05-05,PRD035,WH003,,Sale,-1,750.0,0
TXN09187,2023-05-05,PRD035,WH003,,Sale,-1,736.67,0
TXN00934,2023-05-06,PRD004,WH003,,Sale,-12,140.0,0
TXN00935,2023-05-06,PRD004,WH003,,Sale,-11,139.24,0
TXN03265,2023-05-06,PRD012,WH001,,Sale,-40,138.72,0
TXN03571,2023-05-06,PRD013,WH002,,Sale,-40,35.02,0
TXN05054,2023-05-06,PRD018,WH002,SUP004,Purchase,340,197.94,0
TXN05642,2023-05-06,PRD020,WH003,,Sale,-118,36.12,0
TXN06203,2023-05-06,PRD022,WH001,SUP010,Purchase,0,12.18,1
TXN06787,2023-05-06,PRD024,WH002,SUP006,Purchase,159,280.0,0
TXN07099,2023-05-06,PRD025,WH003,SUP006,Purchase,105,96.31,0
TXN07102,2023-05-06,PRD025,WH003,,Sale,-14,130.47,0
TXN07966,2023-05-06,PRD028,WH001,SUP006,Purchase,221,185.87,0
TXN07969,2023-05-06,PRD028,WH002,SUP006,Purchase,140,191.25,0
TXN08252,2023-05-06,PRD029,WH001,,Sale,-31,115.53,0
TXN08254,2023-05-06,PRD029,WH002,SUP008,Purchase,315,79.25,0
TXN08542,2023-05-06,PRD030,WH003,SUP008,Purchase,197,97.35,0
TXN08895,2023-05-06,PRD032,WH001,SUP009,Purchase,5,223.07,0
TXN08990,2023-05-06,PRD033,WH001,SUP009,Purchase,5,880.77,0
TXN09090,2023-05-06,PRD034,WH001,,Sale,-1,577.32,0
TXN00647,2023-05-07,PRD003,WH003,,Sale,-16,130.07,0
TXN00924,2023-05-07,PRD004,WH001,,Sale,-22,146.64,0
TXN00930,2023-05-07,PRD004,WH002,,Sale,-24,134.36,0
TXN02113,2023-05-07,PRD008,WH002,SUP003,Purchase,145,59.58,0
TXN02394,2023-05-07,PRD009,WH002,,Sale,-89,19.3,0
TXN03269,2023-05-07,PRD012,WH003,SUP001,Purchase,254,98.3,0
TXN04174,2023-05-07,PRD015,WH002,SUP003,Purchase,318,29.55,0
TXN04743,2023-05-07,PRD017,WH001,SUP004,Purchase,460,130.58,0
TXN04751,2023-05-07,PRD017,WH002,,Sale,-27,182.87,0
TXN04752,2023-05-07,PRD017,WH002,,Sale,-23,180.34,0
TXN05049,2023-05-07,PRD018,WH001,SUP004,Purchase,296,194.07,0
TXN05341,2023-05-07,PRD019,WH001,SUP007,Purchase,738,56.7,0
TXN05919,2023-05-07,PRD021,WH003,,Sale,-65,26.61,0
TXN06210,2023-05-07,PRD022,WH002,,Sale,-103,20.76,0
TXN06502,2023-05-07,PRD023,WH003,SUP006,Purchase,436,13.74,0
TXN06789,2023-05-07,PRD024,WH002,,Sale,-16,370.32,0
TXN06792,2023-05-07,PRD024,WH003,SUP006,Purchase,78,287.02,0
TXN08248,2023-05-07,PRD029,WH001,SUP008,Purchase,401,77.78,0
TXN08265,2023-05-07,PRD029,WH003,,Sale,-13,119.0,0
TXN08534,2023-05-07,PRD030,WH001,SUP008,Purchase,417,95.64,0
TXN08536,2023-05-07,PRD030,WH001,,Sale,-34,138.72,0
TXN08829,2023-05-07,PRD031,WH003,,Sale,-1,271.38,0
TXN08907,2023-05-07,PRD032,WH003,,Sale,-1,346.92,0
TXN09093,2023-05-07,PRD034,WH002,,Sale,-1,540.66,0
TXN09173,2023-05-07,PRD035,WH001,SUP009,Purchase,6,465.54,0
TXN09178,2023-05-07,PRD035,WH002,SUP009,Purchase,5,466.06,0
TXN09188,2023-05-07,PRD035,WH003,,Sale,-1,738.02,0
TXN00332,2023-05-08,PRD002,WH001,SUP001,Purchase,620,31.74,0
TXN00343,2023-05-08,PRD002,WH003,,Sale,-25,51.54,0
TXN00640,2023-05-08,PRD003,WH002,SUP001,Purchase,270,88.17,0
TXN00922,2023-05-08,PRD004,WH001,SUP002,Purchase,240,91.47,0
TXN00928,2023-05-08,PRD004,WH002,SUP002,Purchase,0,87.51,1
TXN00933,2023-05-08,PRD004,WH003,SUP002,Purchase,153,89.92,0
TXN01814,2023-05-08,PRD007,WH003,SUP002,Purchase,240,56.06,0
TXN02676,2023-05-08,PRD010,WH002,SUP005,Purchase,647,15.49,0
TXN04178,2023-05-08,PRD015,WH003,,Sale,-25,45.68,0
TXN04454,2023-05-08,PRD016,WH002,,Sale,-21,188.68,0
TXN05351,2023-05-08,PRD019,WH003,SUP007,Purchase,393,55.91,0
TXN05355,2023-05-08,PRD019,WH003,,Sale,-27,78.04,0
TXN05640,2023-05-08,PRD020,WH003,SUP003,Purchase,529,24.99,0
TXN07095,2023-05-08,PRD025,WH002,SUP006,Purchase,155,97.78,0
TXN07975,2023-05-08,PRD028,WH003,,Adjustment,-8,185.0,0
TXN08253,2023-05-08,PRD029,WH001,,Sale,-39,124.76,0
TXN08541,2023-05-08,PRD030,WH002,,Sale,-24,137.39,0
TXN08822,2023-05-08,PRD031,WH001,,Sale,-1,267.1,0
TXN08901,2023-05-08,PRD032,WH002,SUP009,Purchase,5,224.29,0
TXN09184,2023-05-08,PRD035,WH003,SUP009,Purchase,5,489.45,0
TXN00050,2023-05-09,PRD001,WH001,,Sale,-126,28.47,0
TXN00333,2023-05-09,PRD002,WH001,,Sale,-113,49.37,0
TXN00926,2023-05-09,PRD004,WH001,,Sale,-38,140.0,0
TXN01218,2023-05-09,PRD005,WH001,SUP002,Purchase,891,45.66,0
TXN01222,2023-05-09,PRD005,WH002,SUP002,Purchase,706,46.18,0
TXN01519,2023-05-09,PRD006,WH002,SUP002,Purchase,110,92.55,0
TXN01525,2023-05-09,PRD006,WH003,SUP002,Purchase,58,92.79,0
TXN01808,2023-05-09,PRD007,WH002,SUP002,Purchase,300,54.54,0
TXN02397,2023-05-09,PRD009,WH002,,Sale,-75,19.64,0
TXN02681,2023-05-09,PRD010,WH002,,Sale,0,24.11,1
TXN02977,2023-05-09,PRD011,WH003,,Sale,-40,55.89,0
TXN03565,2023-05-09,PRD013,WH001,,Sale,-74,34.07,0
TXN03572,2023-05-09,PRD013,WH003,SUP002,Purchase,274,21.33,0
TXN03872,2023-05-09,PRD014,WH001,,Sale,-15,101.97,0
TXN03873,2023-05-09,PRD014,WH002,SUP002,Purchase,154,66.84,0
TXN04171,2023-05-09,PRD015,WH001,SUP003,Purchase,0,28.92,1
TXN04173,2023-05-09,PRD015,WH001,,Sale,-142,49.78,0
TXN04452,2023-05-09,PRD016,WH002,SUP002,Purchase,133,116.51,0
TXN04456,2023-05-09,PRD016,WH003,SUP002,Purchase,67,115.97,0
TXN04753,2023-05-09,PRD017,WH003,SUP004,Purchase,160,133.2,0
TXN05051,2023-05-09,PRD018,WH001,,Sale,-34,243.86,0
TXN05347,2023-05-09,PRD019,WH002,SUP007,Purchase,468,56.98,0
TXN05909,2023-05-09,PRD021,WH001,SUP004,Purchase,616,18.62,0
TXN05912,2023-05-09,PRD021,WH001,,Sale,-108,28.03,0
TXN06214,2023-05-09,PRD022,WH003,SUP010,Purchase,472,12.16,0
TXN06788,2023-05-09,PRD024,WH002,,Sale,-13,372.16,0
TXN07089,2023-05-09,PRD025,WH001,SUP006,Purchase,236,92.73,0
TXN07092,2023-05-09,PRD025,WH001,,Sale,-13,137.26,0
TXN07097,2023-05-09,PRD025,WH002,,Sale,-24,132.51,0
TXN08824,2023-05-09,PRD031,WH002,SUP009,Purchase,5,186.49,0
TXN08900,2023-05-09,PRD032,WH001,,Sale,-1,356.54,0
TXN09002,2023-05-09,PRD033,WH003,,Sale,-1,1299.98,0
TXN09089,2023-05-09,PRD034,WH001,,Sale,-1,551.56,0
TXN01518,2023-05-10,PRD006,WH001,,Sale,-11,151.67,0
TXN01523,2023-05-10,PRD006,WH002,,Sale,-9,149.56,0
TXN01818,2023-05-10,PRD007,WH003,,Sale,-16,84.78,0
TXN02971,2023-05-10,PRD011,WH002,,Sale,-85,56.37,0
TXN02978,2023-05-10,PRD011,WH003,,Sale,-31,56.87,0
TXN03870,2023-05-10,PRD014,WH001,,Sale,-18,98.81,0
TXN04744,2023-05-10,PRD017,WH001,,Sale,-55,181.14,0
TXN07394,2023-05-10,PRD026,WH002,,Sale,-23,53.62,0
TXN07685,2023-05-10,PRD027,WH001,,Sale,-35,219.66,0
TXN07688,2023-05-10,PRD027,WH002,,Sale,-18,228.02,0
TXN09088,2023-05-10,PRD034,WH001,,Sale,-1,565.1,0
TXN09179,2023-05-10,PRD035,WH002,,Sale,-1,757.26,0
TXN00056,2023-05-11,PRD001,WH002,,Sale,-49,28.84,0
TXN01516,2023-05-11,PRD006,WH001,,Sale,-11,156.31,0
TXN01819,2023-05-11,PRD007,WH003,,Sale,-31,81.31,0
TXN02400,2023-05-11,PRD009,WH003,,Sale,-59,19.48,0
TXN05064,2023-05-11,PRD018,WH003,,Sale,-12,250.0,0
TXN05354,2023-05-11,PRD019,WH003,,Sale,-21,77.81,0
TXN05911,2023-05-11,PRD021,WH001,,Sale,-86,29.34,0
TXN05918,2023-05-11,PRD021,WH003,,Sale,-42,26.6,0
TXN06206,2023-05-11,PRD022,WH001,,Sale,-237,20.4,0
TXN06215,2023-05-11,PRD022,WH003,,Sale,-64,20.27,0
TXN07090,2023-05-11,PRD025,WH001,,Sale,-20,140.34,0
TXN07398,2023-05-11,PRD026,WH003,,Sale,-28,52.34,0
TXN07971,2023-05-11,PRD028,WH002,,Sale,-38,276.99,0
TXN08251,2023-05-11,PRD029,WH001,,Sale,-41,121.58,0
TXN08537,2023-05-11,PRD030,WH001,,Sale,-66,134.82,0
TXN08546,2023-05-11,PRD030,WH003,,Sale,-27,145.41,0
TXN00342,2023-05-12,PRD002,WH003,,Sale,-43,48.07,0
TXN00641,2023-05-12,PRD003,WH002,,Sale,-27,125.7,0
TXN01225,2023-05-12,PRD005,WH002,,Sale,-59,70.62,0
TXN01521,2023-05-12,PRD006,WH002,,Sale,-8,155.96,0
TXN01803,2023-05-12,PRD007,WH001,,Sale,-34,81.54,0
TXN01812,2023-05-12,PRD007,WH002,,Sale,-27,83.37,0
TXN02967,2023-05-12,PRD011,WH001,,Sale,-50,60.2,0
TXN02972,2023-05-12,PRD011,WH002,,Sale,-59,56.54,0
TXN03874,2023-05-12,PRD014,WH002,,Sale,-12,102.19,0
TXN04749,2023-05-12,PRD017,WH002,,Sale,-21,181.05,0
TXN05052,2023-05-12,PRD018,WH001,,Sale,-52,244.04,0
TXN06212,2023-05-12,PRD022,WH002,,Sale,-93,19.19,0
TXN06216,2023-05-12,PRD022,WH003,,Sale,-57,20.47,0
TXN06496,2023-05-12,PRD023,WH001,,Sale,-89,21.97,0
TXN06785,2023-05-12,PRD024,WH001,,Sale,-24,384.45,0
TXN06791,2023-05-12,PRD024,WH002,,Sale,-14,380.0,0
TXN07389,2023-05-12,PRD026,WH001,,Sale,-26,56.47,0
TXN07395,2023-05-12,PRD026,WH002,,Sale,-42,53.49,0
TXN08256,2023-05-12,PRD029,WH002,,Sale,-20,120.22,0
TXN08906,2023-05-12,PRD032,WH003,,Sale,-1,333.66,0
TXN09003,2023-05-12,PRD033,WH003,,Sale,-1,1376.62,0
TXN09185,2023-05-12,PRD035,WH003,,Sale,-1,774.14,0
TXN01811,2023-05-13,PRD007,WH002,,Sale,-28,83.92,0
TXN02403,2023-05-13,PRD009,WH003,,Sale,-43,20.04,0
TXN02973,2023-05-13,PRD011,WH002,,Sale,-68,57.55,0
TXN03569,2023-05-13,PRD013,WH002,,Sale,-59,33.95,0
TXN03871,2023-05-13,PRD014,WH001,,Sale,-21,98.88,0
TXN04745,2023-05-13,PRD017,WH001,,Sale,-68,173.0,0
TXN07093,2023-05-13,PRD025,WH001,,Sale,-14,139.1,0
TXN07970,2023-05-13,PRD028,WH002,,Sale,-39,271.06,0
TXN08540,2023-05-13,PRD030,WH002,,Sale,-36,137.41,0
TXN09176,2023-05-13,PRD035,WH001,,Sale,-1,722.21,0
TXN09177,2023-05-13,PRD035,WH001,,Sale,-1,718.86,0
TXN00052,2023-05-14,PRD001,WH002,,Sale,-50,27.13,0
TXN00053,2023-05-14,PRD001,WH002,,Sale,-39,27.59,0
TXN00923,2023-05-14,PRD004,WH001,,Sale,-22,135.2,0
TXN01227,2023-05-14,PRD005,WH002,,Sale,-42,67.44,0
TXN01229,2023-05-14,PRD005,WH003,,Sale,-80,68.3,0
TXN01517,2023-05-14,PRD006,WH001,,Sale,-7,150.0,0
TXN02975,2023-05-14,PRD011,WH003,,Sale,-24,59.04,0
TXN03574,2023-05-14,PRD013,WH003,,Sale,-42,33.92,0
TXN04748,2023-05-14,PRD017,WH002,,Sale,-26,168.87,0
TXN05050,2023-05-14,PRD018,WH001,,Sale,-29,246.13,0
TXN05061,2023-05-14,PRD018,WH003,,Sale,-15,262.2,0
TXN05349,2023-05-14,PRD019,WH002,,Sale,-83,77.92,0
TXN05914,2023-05-14,PRD021,WH002,,Sale,0,27.49,1
TXN07094,2023-05-14,PRD025,WH001,,Sale,-21,133.55,0
TXN08826,2023-05-14,PRD031,WH002,,Sale,-1,274.46,0
TXN08897,2023-05-14,PRD032,WH001,,Sale,-1,355.02,0
TXN00058,2023-05-15,PRD001,WH003,,Sale,-23,27.3,0
TXN00059,2023-05-15,PRD001,WH003,,Sale,-37,28.86,0
TXN00936,2023-05-15,PRD004,WH003,,Sale,-11,136.69,0
TXN02396,2023-05-15,PRD009,WH002,,Sale,-110,20.48,0
TXN03567,2023-05-15,PRD013,WH001,,Sale,-46,33.68,0
TXN03876,2023-05-15,PRD014,WH002,,Sale,-10,104.19,0
TXN05059,2023-05-15,PRD018,WH002,,Sale,-23,261.51,0
TXN05350,2023-05-15,PRD019,WH002,,Sale,-52,73.2,0
TXN06497,2023-05-15,PRD023,WH001,,Sale,-150,20.91,0
TXN07101,2023-05-15,PRD025,WH003,,Sale,-11,135.15,0
TXN07390,2023-05-15,PRD026,WH001,,Sale,-40,53.27,0
TXN07974,2023-05-15,PRD028,WH003,,Sale,-19,261.47,0
TXN08992,2023-05-15,PRD033,WH001,,Sale,-1,1384.22,0
TXN09096,2023-05-15,PRD034,WH003,,Sale,-1,537.69,0
TXN00334,2023-05-16,PRD002,WH001,,Sale,-112,47.84,0
TXN00642,2023-05-16,PRD003,WH002,,Sale,-26,125.89,0
TXN00649,2023-05-16,PRD003,WH003,,Sale,-31,132.07,0
TXN01221,2023-05-16,PRD005,WH001,,Sale,-71,71.12,0
TXN03875,2023-05-16,PRD014,WH002,,Sale,-14,97.82,0
TXN06786,2023-05-16,PRD024,WH001,,Sale,-18,393.84,0
TXN07100,2023-05-16,PRD025,WH003,,Sale,-11,141.45,0
TXN07397,2023-05-16,PRD026,WH003,,Sale,-27,52.9,0
TXN08898,2023-05-16,PRD032,WH001,,Sale,-1,359.64,0
TXN08996,2023-05-16,PRD033,WH002,,Sale,-1,1332.19,0
TXN02109,2023-05-17,PRD008,WH001,,Sale,-19,91.88,0
TXN02112,2023-05-17,PRD008,WH001,,Sale,-30,94.26,0
TXN02114,2023-05-17,PRD008,WH002,,Sale,-19,97.8,0
TXN02121,2023-05-17,PRD008,WH003,,Sale,-20,99.49,0
TXN02968,2023-05-17,PRD011,WH001,,Sale,-74,58.96,0
TXN05344,2023-05-17,PRD019,WH001,,Sale,-45,77.41,0
TXN06498,2023-05-17,PRD023,WH001,,Sale,-174,21.78,0
TXN07393,2023-05-17,PRD026,WH002,,Sale,-40,56.93,0
TXN07687,2023-05-17,PRD027,WH002,,Sale,-27,216.47,0
TXN08249,2023-05-17,PRD029,WH001,,Sale,-36,121.27,0
TXN08259,2023-05-17,PRD029,WH002,,Sale,-24,124.59,0
TXN08535,2023-05-17,PRD030,WH001,,Sale,-58,137.5,0
TXN08899,2023-05-17,PRD032,WH001,,Sale,-1,350.0,0
TXN09174,2023-05-17,PRD035,WH001,,Sale,-1,736.51,0
TXN00925,2023-05-18,PRD004,WH001,,Sale,-31,143.11,0
TXN01220,2023-05-18,PRD005,WH001,,Sale,-145,70.02,0
TXN01813,2023-05-18,PRD007,WH002,,Sale,-34,81.49,0
TXN04181,2023-05-18,PRD015,WH003,,Sale,-23,46.2,0
TXN04450,2023-05-18,PRD016,WH001,,Sale,-22,185.97,0
TXN04451,2023-05-18,PRD016,WH001,,Sale,-35,177.48,0
TXN05635,2023-05-18,PRD020,WH001,,Sale,-68,39.33,0
TXN06784,2023-05-18,PRD024,WH001,,Sale,-36,369.39,0
TXN07387,2023-05-18,PRD026,WH001,,Sale,-40,53.22,0
TXN08902,2023-05-18,PRD032,WH002,,Sale,-1,345.37,0
TXN00336,2023-05-19,PRD002,WH002,,Sale,-59,52.28,0
TXN00636,2023-05-19,PRD003,WH001,,Sale,-22,131.03,0
TXN00638,2023-05-19,PRD003,WH001,,Sale,-23,134.33,0
TXN00937,2023-05-19,PRD004,WH003,,Sale,-18,133.86,0
TXN01817,2023-05-19,PRD007,WH003,,Sale,-14,85.83,0
TXN02389,2023-05-19,PRD009,WH001,,Sale,-159,19.9,0
TXN02976,2023-05-19,PRD011,WH003,,Sale,-29,55.91,0
TXN03271,2023-05-19,PRD012,WH003,,Sale,-25,139.23,0
TXN03272,2023-05-19,PRD012,WH003,,Sale,-46,147.1,0
TXN03570,2023-05-19,PRD013,WH002,,Sale,-73,36.1,0
TXN06211,2023-05-19,PRD022,WH002,,Sale,-112,20.18,0
TXN06504,2023-05-19,PRD023,WH003,,Sale,-123,21.16,0
TXN06794,2023-05-19,PRD024,WH003,,Sale,-17,383.21,0
TXN07103,2023-05-19,PRD025,WH003,,Sale,-16,132.14,0
TXN07399,2023-05-19,PRD026,WH003,,Sale,-19,52.88,0
TXN09097,2023-05-19,PRD034,WH003,,Sale,-1,529.24,0
TXN00648,2023-05-20,PRD003,WH003,,Sale,-20,130.0,0
TXN01219,2023-05-20,PRD005,WH001,,Sale,-87,70.7,0
TXN03573,2023-05-20,PRD013,WH003,,Sale,-32,34.5,0
TXN03869,2023-05-20,PRD014,WH001,,Sale,-25,95.11,0
TXN04179,2023-05-20,PRD015,WH003,,Sale,-24,49.02,0
TXN04449,2023-05-20,PRD016,WH001,,Sale,-30,185.81,0
TXN08543,2023-05-20,PRD030,WH003,,Sale,-15,142.66,0
TXN09094,2023-05-20,PRD034,WH002,,Sale,-1,538.49,0
TXN09181,2023-05-20,PRD035,WH002,,Sale,-1,781.31,0
TXN00055,2023-05-21,PRD001,WH002,,Sale,-64,26.88,0
TXN00639,2023-05-21,PRD003,WH001,,Sale,-33,135.77,0
TXN00643,2023-05-21,PRD003,WH002,,Sale,-27,135.94,0
TXN00931,2023-05-21,PRD004,WH002,,Sale,-18,137.09,0
TXN01804,2023-05-21,PRD007,WH001,,Sale,-32,82.41,0
TXN02120,2023-05-21,PRD008,WH003,,Sale,-10,99.56,0
TXN05056,2023-05-21,PRD018,WH002,,Sale,-20,254.66,0
TXN05058,2023-05-21,PRD018,WH002,,Sale,-23,252.39,0
TXN05343,2023-05-21,PRD019,WH001,,Sale,-38,76.4,0
TXN05641,2023-05-21,PRD020,WH003,,Sale,-89,38.85,0
TXN05910,2023-05-21,PRD021,WH001,,Sale,-155,26.96,0
TXN06209,2023-05-21,PRD022,WH002,,Sale,-93,19.76,0
TXN07392,2023-05-21,PRD026,WH002,,Sale,-39,53.67,0
TXN07692,2023-05-21,PRD027,WH003,,Sale,-9,213.96,0
TXN08998,2023-05-21,PRD033,WH002,,Sale,-1,1360.09,0
TXN09087,2023-05-21,PRD034,WH001,,Sale,-1,531.6,0
TXN00337,2023-05-22,PRD002,WH002,,Sale,-58,48.11,0
TXN00338,2023-05-22,PRD002,WH002,,Sale,-51,52.21,0
TXN00645,2023-05-22,PRD003,WH002,,Sale,-26,124.13,0
TXN01515,2023-05-22,PRD006,WH001,,Sale,-14,151.17,0
TXN01807,2023-05-22,PRD007,WH001,,Sale,-66,86.46,0
TXN02111,2023-05-22,PRD008,WH001,,Sale,-21,92.58,0
TXN02122,2023-05-22,PRD008,WH003,,Sale,-14,96.91,0
TXN02401,2023-05-22,PRD009,WH003,,Sale,-50,20.98,0
TXN03877,2023-05-22,PRD014,WH002,,Sale,-12,104.13,0
TXN05342,2023-05-22,PRD019,WH001,,Sale,-73,78.03,0
TXN05348,2023-05-22,PRD019,WH002,,Sale,-88,73.35,0
TXN05920,2023-05-22,PRD021,WH003,SUP004,Return,17,14.4,0
TXN08904,2023-05-22,PRD032,WH002,,Sale,-1,354.58,0
TXN09182,2023-05-22,PRD035,WH002,,Sale,-1,743.48,0
TXN00650,2023-05-23,PRD003,WH003,SUP001,Return,18,68.0,0
TXN02110,2023-05-23,PRD008,WH001,,Sale,-18,97.42,0
TXN02116,2023-05-23,PRD008,WH002,,Sale,-17,97.91,0
TXN02402,2023-05-23,PRD009,WH003,,Sale,-58,20.44,0
TXN03263,2023-05-23,PRD012,WH001,,Sale,-28,139.11,0
TXN04459,2023-05-23,PRD016,WH003,,Sale,-11,176.2,0
TXN04746,2023-05-23,PRD017,WH001,,Sale,-71,174.84,0
TXN04750,2023-05-23,PRD017,WH002,,Sale,-43,169.18,0
TXN05055,2023-05-23,PRD018,WH002,,Sale,-20,257.11,0
TXN05063,2023-05-23,PRD018,WH003,,Sale,-19,252.47,0
TXN05634,2023-05-23,PRD020,WH001,,Sale,-147,38.41,0
TXN05638,2023-05-23,PRD020,WH002,,Sale,-99,39.66,0
TXN05639,2023-05-23,PRD020,WH002,,Sale,-116,36.18,0
TXN08821,2023-05-23,PRD031,WH001,,Sale,0,271.71,1
TXN08825,2023-05-23,PRD031,WH002,,Sale,-1,267.97,0
TXN08991,2023-05-23,PRD033,WH001,,Sale,-1,1384.96,0
TXN08997,2023-05-23,PRD033,WH002,,Sale,-1,1357.83,0
TXN00339,2023-05-24,PRD002,WH002,,Sale,-58,47.76,0
TXN00635,2023-05-24,PRD003,WH001,,Sale,-33,125.4,0
TXN00651,2023-05-24,PRD003,WH003,,Adjustment,-3,85.0,0
TXN01230,2023-05-24,PRD005,WH003,,Sale,-35,72.03,0
TXN01526,2023-05-24,PRD006,WH003,,Sale,-6,157.19,0
TXN01816,2023-05-24,PRD007,WH003,,Sale,-25,88.37,0
TXN02390,2023-05-24,PRD009,WH001,,Sale,-145,19.46,0
TXN02677,2023-05-24,PRD010,WH002,,Sale,-50,25.63,0
TXN02683,2023-05-24,PRD010,WH003,,Sale,-69,25.8,0
TXN03268,2023-05-24,PRD012,WH002,,Sale,-107,142.18,0
TXN03270,2023-05-24,PRD012,WH003,,Sale,-23,140.89,0
TXN05346,2023-05-24,PRD019,WH001,,Sale,-37,75.37,0
TXN05917,2023-05-24,PRD021,WH003,,Sale,-59,27.02,0
TXN06495,2023-05-24,PRD023,WH001,,Sale,-114,22.08,0
TXN06501,2023-05-24,PRD023,WH002,,Sale,-169,22.07,0
TXN07690,2023-05-24,PRD027,WH003,,Sale,-4,228.22,0
TXN07691,2023-05-24,PRD027,WH003,,Sale,-6,213.97,0
TXN00062,2023-05-25,PRD001,WH003,,Sale,-13,28.98,0
TXN01226,2023-05-25,PRD005,WH002,,Sale,-54,72.36,0
TXN01522,2023-05-25,PRD006,WH002,,Sale,-11,148.91,0
TXN02118,2023-05-25,PRD008,WH002,,Sale,-10,91.81,0
TXN03566,2023-05-25,PRD013,WH001,,Sale,-99,34.49,0
TXN04182,2023-05-25,PRD015,WH003,,Sale,-16,47.37,0
TXN05062,2023-05-25,PRD018,WH003,,Sale,-15,241.38,0
TXN06218,2023-05-25,PRD022,WH003,,Sale,-37,19.64,0
TXN06793,2023-05-25,PRD024,WH003,,Sale,-15,365.87,0
TXN07973,2023-05-25,PRD028,WH003,,Sale,-22,252.41,0
TXN08263,2023-05-25,PRD029,WH003,,Sale,-15,117.3,0
TXN08993,2023-05-25,PRD033,WH001,,Sale,-1,1385.18,0
TXN09004,2023-05-25,PRD033,WH003,,Sale,-1,1352.65,0
TXN01224,2023-05-26,PRD005,WH002,,Sale,-48,69.87,0
TXN01528,2023-05-26,PRD006,WH003,,Sale,-10,157.29,0
TXN01805,2023-05-26,PRD007,WH001,,Sale,-48,88.7,0
TXN01815,2023-05-26,PRD007,WH003,,Sale,-17,86.94,0
TXN03575,2023-05-26,PRD013,WH003,,Sale,-30,35.02,0
TXN03880,2023-05-26,PRD014,WH003,,Sale,-10,97.37,0
TXN03882,2023-05-26,PRD014,WH003,,Sale,-13,98.41,0
TXN05057,2023-05-26,PRD018,WH002,,Sale,-33,255.65,0
TXN05633,2023-05-26,PRD020,WH001,,Sale,-136,36.7,0
TXN06219,2023-05-26,PRD022,WH003,,Sale,-53,19.96,0
TXN07096,2023-05-26,PRD025,WH002,,Sale,-26,130.2,0
TXN07098,2023-05-26,PRD025,WH002,,Sale,-32,140.53,0
TXN09005,2023-05-26,PRD033,WH003,,Sale,-1,1394.94,0
TXN09180,2023-05-26,PRD035,WH002,,Sale,-1,783.09,0
TXN00061,2023-05-27,PRD001,WH003,,Sale,-32,26.64,0
TXN00644,2023-05-27,PRD003,WH002,,Sale,-20,134.51,0
TXN00929,2023-05-27,PRD004,WH002,,Sale,-15,142.27,0
TXN02108,2023-05-27,PRD008,WH001,,Sale,-13,97.94,0
TXN02674,2023-05-27,PRD010,WH001,,Sale,-208,24.74,0
TXN02679,2023-05-27,PRD010,WH002,,Sale,-38,23.78,0
TXN02966,2023-05-27,PRD011,WH001,,Sale,-52,55.1,0
TXN03267,2023-05-27,PRD012,WH002,,Sale,-85,150.97,0
TXN04453,2023-05-27,PRD016,WH002,,Sale,-18,179.55,0
TXN04755,2023-05-27,PRD017,WH003,,Sale,-54,177.54,0
TXN05053,2023-05-27,PRD018,WH001,,Sale,-41,250.79,0
TXN05065,2023-05-27,PRD018,WH003,,Sale,-17,249.48,0
TXN06205,2023-05-27,PRD022,WH001,,Sale,-157,19.51,0
TXN06217,2023-05-27,PRD022,WH003,,Sale,-47,20.48,0
TXN06500,2023-05-27,PRD023,WH002,,Sale,-170,20.92,0
TXN08257,2023-05-27,PRD029,WH002,,Sale,-34,117.15,0
TXN00049,2023-05-28,PRD001,WH001,,Sale,-205,27.53,0
TXN00054,2023-05-28,PRD001,WH002,,Sale,-53,28.64,0
TXN00341,2023-05-28,PRD002,WH003,,Sale,-35,48.04,0
TXN00932,2023-05-28,PRD004,WH002,,Sale,-19,134.62,0
TXN01524,2023-05-28,PRD006,WH002,,Sale,-7,146.62,0
TXN04176,2023-05-28,PRD015,WH002,,Sale,-106,50.18,0
TXN04457,2023-05-28,PRD016,WH003,,Sale,-9,182.0,0
TXN05352,2023-05-28,PRD019,WH003,,Sale,-32,76.11,0
TXN05637,2023-05-28,PRD020,WH002,,Sale,-110,36.34,0
TXN08258,2023-05-28,PRD029,WH002,,Sale,-35,121.55,0
TXN08823,2023-05-28,PRD031,WH001,,Sale,-1,274.55,0
